Codebase,Feature,Cluster,CLIP,CRIP,CROP,CWOP,CIP,COP,CPIF,CIOF,Orchestrator
ldod-static,VirtualEditionController.removeClassificationGame,1,0.625000,0.375000,0.357143,0.642857,0.444444,0.466667,0.362069,1.166667,0
ldod-static,VirtualEditionController.removeClassificationGame,3,0.625000,0.375000,0.428571,0.571429,0.444444,0.466667,0.465517,1.166667,0
ldod-static,VirtualEditionController.removeClassificationGame,2,1.000000,0.000000,0.000000,1.000000,0.111111,0.066667,2.172414,0.666667,1
ldod-static,VirtualEditionController.deleteTaxonomy,1,0.875000,0.125000,0.263158,0.736842,0.470588,0.558824,0.270000,1.361775,0
ldod-static,VirtualEditionController.deleteTaxonomy,2,1.000000,0.000000,0.000000,1.000000,0.117647,0.058824,2.520000,0.573379,1
ldod-static,VirtualEditionController.deleteTaxonomy,3,0.714286,0.285714,0.384615,0.615385,0.411765,0.382353,0.210000,1.064846,0
ldod-static,VirtualEditionController.mergeCategories,1,0.866667,0.133333,0.266667,0.733333,0.454545,0.500000,0.347295,1.235294,0
ldod-static,VirtualEditionController.mergeCategories,2,1.000000,0.000000,0.000000,1.000000,0.121212,0.066667,2.341029,0.617647,0
ldod-static,VirtualEditionController.mergeCategories,3,0.714286,0.285714,0.384615,0.615385,0.424242,0.433333,0.311675,1.147059,1
ldod-static,VirtualEditionController.deleteCategory,1,0.875000,0.125000,0.312500,0.687500,0.470588,0.516129,0.270000,1.235294,0
ldod-static,VirtualEditionController.deleteCategory,2,1.000000,0.000000,0.000000,1.000000,0.117647,0.064516,2.520000,0.617647,1
ldod-static,VirtualEditionController.deleteCategory,3,0.714286,0.285714,0.384615,0.615385,0.411765,0.419355,0.210000,1.147059,0
ldod-static,VirtualEditionController.createClassificationGame,1,0.500000,0.500000,0.666667,0.333333,0.444444,0.545455,0.750000,1.285714,1
ldod-static,VirtualEditionController.createClassificationGame,2,0.500000,0.500000,0.500000,0.500000,0.222222,0.181818,1.800000,0.857143,0
ldod-static,VirtualEditionController.createClassificationGame,3,1.000000,0.000000,0.000000,1.000000,0.333333,0.272727,0.450000,0.857143,0
ldod-static,RecommendationController.createLinearVirtualEdition,1,0.538462,0.461538,0.596154,0.403846,0.481481,0.495238,0.707865,1.179487,0
ldod-static,RecommendationController.createLinearVirtualEdition,0,0.413043,0.586957,0.802083,0.197917,0.425926,0.457143,0.859551,1.230769,0
ldod-static,RecommendationController.createLinearVirtualEdition,2,0.200000,0.800000,0.800000,0.200000,0.092593,0.047619,1.432584,0.589744,1
ldod-static,ClassificationGameController.end,3,0.666667,0.333333,0.722222,0.277778,0.461538,0.529412,0.670807,1.125000,0
ldod-static,ClassificationGameController.end,2,0.250000,0.750000,0.750000,0.250000,0.307692,0.117647,1.490683,0.375000,1
ldod-static,ClassificationGameController.end,1,0.666667,0.333333,0.500000,0.500000,0.230769,0.352941,0.838509,1.500000,0
ldod-static,FragmentController.getFragmentWithInterForUrlId,1,0.250000,0.750000,0.818182,0.181818,0.421053,0.211538,0.618557,0.492537,1
ldod-static,FragmentController.getFragmentWithInterForUrlId,2,0.400000,0.600000,0.600000,0.400000,0.263158,0.096154,0.773196,0.358209,0
ldod-static,FragmentController.getFragmentWithInterForUrlId,0,0.000000,1.000000,1.000000,0.000000,0.315789,0.692308,1.608248,2.149254,0
ldod-static,FragmentController.createAnnotation,1,0.500000,0.500000,0.630435,0.369565,0.480000,0.754098,0.635918,1.769231,0
ldod-static,FragmentController.createAnnotation,2,0.300000,0.700000,0.700000,0.300000,0.400000,0.163934,0.906771,0.461538,0
ldod-static,FragmentController.createAnnotation,0,0.666667,0.333333,0.600000,0.400000,0.120000,0.081967,1.457311,0.769231,1
ldod-static,FragmentController.deleteAnnotation,1,0.769231,0.230769,0.360000,0.640000,0.481481,0.555556,0.571429,1.330799,0
ldod-static,FragmentController.deleteAnnotation,2,0.600000,0.400000,0.400000,0.600000,0.185185,0.111111,2.448980,0.692015,0
ldod-static,FragmentController.deleteAnnotation,0,1.000000,0.000000,0.000000,1.000000,0.074074,0.044444,0.489796,0.692015,0
ldod-static,FragmentController.deleteAnnotation,3,0.714286,0.285714,0.384615,0.615385,0.259259,0.288889,0.489796,1.285171,1
ldod-static,FragmentController.updateAnnotation,3,0.714286,0.285714,0.384615,0.615385,0.189189,0.141304,0.915475,0.772052,0
ldod-static,FragmentController.updateAnnotation,0,0.000000,1.000000,1.000000,0.000000,0.027027,0.032609,0.000000,1.247162,1
ldod-static,FragmentController.updateAnnotation,1,0.470588,0.529412,0.671875,0.328125,0.459459,0.695652,1.087126,1.565066,0
ldod-static,FragmentController.updateAnnotation,2,0.333333,0.666667,0.666667,0.333333,0.324324,0.130435,1.997399,0.415721,0
ldod-static,VirtualEditionController.createVirtualEdition,0,0.333333,0.666667,0.833333,0.166667,0.375000,0.434211,0.595760,1.256544,0
ldod-static,VirtualEditionController.createVirtualEdition,1,0.425000,0.575000,0.633803,0.366197,0.454545,0.467105,0.458901,1.115183,0
ldod-static,VirtualEditionController.createVirtualEdition,2,0.133333,0.866667,0.866667,0.133333,0.170455,0.098684,1.945339,0.628272,1
ldod-static,SignupController.signup,3,0.705882,0.294118,0.432432,0.567568,0.212500,0.272059,0.751500,1.298059,1
ldod-static,SignupController.signup,0,0.461538,0.538462,0.538462,0.461538,0.162500,0.095588,1.945058,0.596405,0
ldod-static,SignupController.signup,2,0.620690,0.379310,0.488372,0.511628,0.362500,0.316176,0.631513,0.884325,0
ldod-static,SignupController.signup,1,0.857143,0.142857,0.302326,0.697674,0.262500,0.316176,0.671929,1.221211,0
ldod-static,VirtualEditionController.dissociate,1,0.800000,0.200000,0.422222,0.577778,0.465116,0.562500,0.518497,1.473684,0
ldod-static,VirtualEditionController.dissociate,2,0.714286,0.285714,0.285714,0.714286,0.162791,0.087500,2.427167,0.654971,0
ldod-static,VirtualEditionController.dissociate,3,0.714286,0.285714,0.384615,0.615385,0.325581,0.325000,0.626012,1.216374,0
ldod-static,VirtualEditionController.dissociate,0,1.000000,0.000000,0.000000,1.000000,0.046512,0.025000,0.428324,0.654971,1
ldod-static,AdminController.removeTweets,4,1.000000,0.000000,0.444444,0.555556,0.428571,0.600000,1.272727,1.500000,0
ldod-static,AdminController.removeTweets,1,1.000000,0.000000,0.333333,0.666667,0.142857,0.200000,0.909091,1.500000,0
ldod-static,AdminController.removeTweets,2,1.000000,0.000000,0.000000,1.000000,0.071429,0.033333,0.000000,0.500000,0
ldod-static,AdminController.removeTweets,0,0.600000,0.400000,0.400000,0.600000,0.357143,0.166667,1.818182,0.500000,1
ldod-static,AdminController.removeUser,2,0.571429,0.428571,0.517241,0.482759,0.333333,0.256637,1.159011,0.836302,0
ldod-static,AdminController.removeUser,1,0.857143,0.142857,0.302326,0.697674,0.333333,0.380531,1.074205,1.240034,0
ldod-static,AdminController.removeUser,3,0.705882,0.294118,0.432432,0.567568,0.269841,0.327434,1.201414,1.318066,0
ldod-static,AdminController.removeUser,0,0.750000,0.250000,0.250000,0.750000,0.063492,0.035398,0.565371,0.605598,1
ldod-static,VirtualEditionController.associateCategory,1,0.642857,0.357143,0.571429,0.428571,0.466667,0.646154,0.255954,1.653543,0
ldod-static,VirtualEditionController.associateCategory,2,0.538462,0.461538,0.461538,0.538462,0.216667,0.100000,0.854557,0.551181,0
ldod-static,VirtualEditionController.associateCategory,0,0.400000,0.600000,0.714286,0.285714,0.083333,0.053846,2.563671,0.771654,1
ldod-static,VirtualEditionController.associateCategory,3,0.714286,0.285714,0.384615,0.615385,0.233333,0.200000,0.325818,1.023622,0
ldod-static,AdminController.loadVirtualFragments,0,0.333333,0.666667,0.821429,0.178571,0.340909,0.312849,1.188245,1.002517,0
ldod-static,AdminController.loadVirtualFragments,1,0.656250,0.343750,0.539326,0.460674,0.363636,0.497207,0.804940,1.493706,0
ldod-static,AdminController.loadVirtualFragments,2,0.375000,0.625000,0.625000,0.375000,0.181818,0.089385,1.148637,0.537063,1
ldod-static,AdminController.loadVirtualFragments,3,0.900000,0.100000,0.277778,0.722222,0.113636,0.100559,0.858177,0.966713,0
ldod-static,VirtualEditionController.editVirtualEdition,4,0.500000,0.500000,0.574074,0.425926,0.367816,0.415385,0.224082,1.253987,1
ldod-static,VirtualEditionController.editVirtualEdition,1,0.459459,0.540541,0.589286,0.410714,0.425287,0.430769,0.253894,1.124697,0
ldod-static,VirtualEditionController.editVirtualEdition,0,0.181818,0.818182,0.846154,0.153846,0.126437,0.100000,1.206506,0.878213,0
ldod-static,VirtualEditionController.editVirtualEdition,2,0.571429,0.428571,0.428571,0.571429,0.080460,0.053846,2.315517,0.743103,0
ldod-static,AdminController.deleteAllFragments,0,0.937500,0.062500,0.400000,0.600000,0.231884,0.454545,0.957740,2.105449,0
ldod-static,AdminController.deleteAllFragments,1,0.800000,0.200000,0.340000,0.660000,0.362319,0.267380,0.460452,0.792640,0
ldod-static,AdminController.deleteAllFragments,2,1.000000,0.000000,0.000000,1.000000,0.086957,0.032086,2.707456,0.396320,0
ldod-static,AdminController.deleteAllFragments,3,0.714286,0.285714,0.407407,0.592593,0.202899,0.144385,0.361278,0.764331,1
ldod-static,AdminController.deleteAllFragments,4,1.000000,0.000000,0.368421,0.631579,0.115942,0.101604,0.513075,0.941260,0
ldod-static,VirtualEditionController.deleteVirtualEdition,0,0.882353,0.117647,0.313726,0.686275,0.117241,0.174061,0.892584,1.494071,0
ldod-static,VirtualEditionController.deleteVirtualEdition,3,0.714286,0.285714,0.407407,0.592593,0.289655,0.276451,0.252040,0.960474,0
ldod-static,VirtualEditionController.deleteVirtualEdition,2,0.944444,0.055556,0.055556,0.944444,0.124138,0.061433,0.799100,0.498024,0
ldod-static,VirtualEditionController.deleteVirtualEdition,4,1.000000,0.000000,0.300000,0.700000,0.034483,0.034130,2.902713,0.996047,1
ldod-static,VirtualEditionController.deleteVirtualEdition,1,0.841270,0.158730,0.330827,0.669173,0.434483,0.453925,0.153563,1.051383,0
ldod-static,AdminController.deleteVirtualEdition,1,0.841270,0.158730,0.330827,0.669173,0.434483,0.453925,0.153563,1.051383,0
ldod-static,AdminController.deleteVirtualEdition,0,0.882353,0.117647,0.313726,0.686275,0.117241,0.174061,0.892584,1.494071,0
ldod-static,AdminController.deleteVirtualEdition,3,0.714286,0.285714,0.407407,0.592593,0.289655,0.276451,0.252040,0.960474,0
ldod-static,AdminController.deleteVirtualEdition,2,0.944444,0.055556,0.055556,0.944444,0.124138,0.061433,0.799100,0.498024,0
ldod-static,AdminController.deleteVirtualEdition,4,1.000000,0.000000,0.300000,0.700000,0.034483,0.034130,2.902713,0.996047,1
ldod-static,RecommendationController.createSectionVirtualEdition,2,0.722222,0.277778,0.277778,0.722222,0.097297,0.047244,1.475856,0.528136,0
ldod-static,RecommendationController.createSectionVirtualEdition,0,0.557692,0.442308,0.614173,0.385827,0.281081,0.333333,0.407349,1.289870,0
ldod-static,RecommendationController.createSectionVirtualEdition,1,0.722892,0.277108,0.448276,0.551724,0.448649,0.456693,0.192937,1.107176,0
ldod-static,RecommendationController.createSectionVirtualEdition,3,0.714286,0.285714,0.407407,0.592593,0.151351,0.141732,0.313693,1.018547,0
ldod-static,RecommendationController.createSectionVirtualEdition,4,1.000000,0.000000,0.250000,0.750000,0.021622,0.020997,2.610166,1.056271,1
ldod-static,VirtualEditionController.reorderVirtualEdition,1,0.617021,0.382979,0.510870,0.489130,0.460784,0.440191,0.487888,1.055982,0
ldod-static,VirtualEditionController.reorderVirtualEdition,0,0.441176,0.558824,0.691358,0.308642,0.333333,0.387560,0.816104,1.285206,0
ldod-static,VirtualEditionController.reorderVirtualEdition,2,1.000000,0.000000,0.000000,1.000000,0.049020,0.023923,2.754350,0.539469,0
ldod-static,VirtualEditionController.reorderVirtualEdition,3,0.714286,0.285714,0.407407,0.592593,0.137255,0.129187,0.533606,1.040405,1
ldod-static,VirtualEditionController.reorderVirtualEdition,4,1.000000,0.000000,0.250000,0.750000,0.019608,0.019139,0.408052,1.078938,0
ldod-static,RecommendationController.saveLinearVirtualEdition,0,0.823529,0.176471,0.358491,0.641509,0.166667,0.243119,0.789219,1.526910,0
ldod-static,RecommendationController.saveLinearVirtualEdition,1,0.860465,0.139535,0.322581,0.677419,0.421569,0.426605,0.210096,1.059256,0
ldod-static,RecommendationController.saveLinearVirtualEdition,2,1.000000,0.000000,0.000000,1.000000,0.098039,0.045872,1.217109,0.489763,0
ldod-static,RecommendationController.saveLinearVirtualEdition,3,0.714286,0.285714,0.407407,0.592593,0.274510,0.247706,0.298643,0.944544,0
ldod-static,RecommendationController.saveLinearVirtualEdition,4,1.000000,0.000000,0.250000,0.750000,0.039216,0.036697,2.484932,0.979527,1
ldod-static,AdminController.deleteFragment,0,0.937500,0.062500,0.400000,0.600000,0.231884,0.454545,0.957740,2.105449,0
ldod-static,AdminController.deleteFragment,1,0.800000,0.200000,0.340000,0.660000,0.362319,0.267380,0.460452,0.792640,0
ldod-static,AdminController.deleteFragment,2,1.000000,0.000000,0.000000,1.000000,0.086957,0.032086,2.707456,0.396320,0
ldod-static,AdminController.deleteFragment,3,0.714286,0.285714,0.407407,0.592593,0.202899,0.144385,0.361278,0.764331,1
ldod-static,AdminController.deleteFragment,4,1.000000,0.000000,0.368421,0.631579,0.115942,0.101604,0.513075,0.941260,0
ldod-static,AdminController.loadVirtualCorpus,2,0.740741,0.259259,0.259259,0.740741,0.115880,0.060811,1.198549,0.564045,0
ldod-static,AdminController.loadVirtualCorpus,1,0.740385,0.259615,0.401914,0.598086,0.446352,0.470721,0.208941,1.133514,0
ldod-static,AdminController.loadVirtualCorpus,3,0.714286,0.285714,0.407407,0.592593,0.180258,0.182432,0.373729,1.087802,0
ldod-static,AdminController.loadVirtualCorpus,4,1.000000,0.000000,0.318182,0.681818,0.055794,0.049550,2.582510,0.954538,1
ldod-static,AdminController.loadVirtualCorpus,0,0.553191,0.446809,0.561905,0.438095,0.201717,0.236486,0.636271,1.260101,0
ldod-static,AdminController.loadTEIFragmentsAtOnce,1,0.596154,0.403846,0.533333,0.466667,0.422764,0.265823,0.406487,0.785223,0
ldod-static,AdminController.loadTEIFragmentsAtOnce,2,1.000000,0.000000,0.000000,1.000000,0.048780,0.015190,3.032270,0.388872,0
ldod-static,AdminController.loadTEIFragmentsAtOnce,3,0.714286,0.285714,0.407407,0.592593,0.113821,0.068354,0.404620,0.749968,1
ldod-static,AdminController.loadTEIFragmentsAtOnce,4,1.000000,0.000000,0.368421,0.631579,0.065041,0.048101,0.574628,0.923572,0
ldod-static,AdminController.loadTEIFragmentsAtOnce,0,0.558140,0.441860,0.596639,0.403361,0.349593,0.602532,0.581995,2.152364,0
ldod-static,AdminController.generateCitations,2,0.857143,0.142857,0.142857,0.857143,0.051661,0.027184,3.322662,0.568392,1
ldod-static,AdminController.generateCitations,3,0.714286,0.285714,0.407407,0.592593,0.051661,0.052427,0.276889,1.096184,0
ldod-static,AdminController.generateCitations,0,0.295455,0.704545,0.775000,0.225000,0.324723,0.310680,0.433212,1.033439,0
ldod-static,AdminController.generateCitations,4,0.412500,0.587500,0.676829,0.323171,0.295203,0.318447,0.506564,1.165203,0
ldod-static,AdminController.generateCitations,1,0.573333,0.426667,0.513333,0.486667,0.276753,0.291262,0.460674,1.136783,0
Acme-Academy-2.0-maven,RubricLecturerController.delete,1,0.500000,0.500000,0.500000,0.500000,0.285714,0.200000,1.285714,0.720000,0
Acme-Academy-2.0-maven,RubricLecturerController.delete,3,0.000000,1.000000,1.000000,0.000000,0.428571,0.500000,0.428571,1.200000,0
Acme-Academy-2.0-maven,RubricLecturerController.delete,2,0.000000,1.000000,1.000000,0.000000,0.285714,0.300000,1.285714,1.080000,1
Acme-Academy-2.0-maven,RubricLecturerController.save,1,0.500000,0.500000,0.750000,0.250000,0.266667,0.320000,0.923077,1.183099,0
Acme-Academy-2.0-maven,RubricLecturerController.save,3,0.000000,1.000000,1.000000,0.000000,0.466667,0.440000,0.538462,0.929577,0
Acme-Academy-2.0-maven,RubricLecturerController.save,2,0.000000,1.000000,1.000000,0.000000,0.266667,0.240000,1.538462,0.887324,1
Acme-Academy-2.0-maven,SyllabusLecturerController.delete,2,0.250000,0.750000,0.875000,0.125000,0.444444,0.533333,1.875000,1.333333,0
Acme-Academy-2.0-maven,SyllabusLecturerController.delete,3,0.000000,1.000000,1.000000,0.000000,0.444444,0.400000,1.125000,1.000000,0
Acme-Academy-2.0-maven,SyllabusLecturerController.delete,0,0.000000,1.000000,1.000000,0.000000,0.111111,0.066667,0.000000,0.666667,1
Acme-Academy-2.0-maven,AssignmentLecturerController.create,1,1.000000,0.000000,0.000000,1.000000,0.200000,0.222222,0.000000,1.090909,0
Acme-Academy-2.0-maven,AssignmentLecturerController.create,3,0.000000,1.000000,1.000000,0.000000,0.400000,0.444444,1.500000,1.090909,1
Acme-Academy-2.0-maven,AssignmentLecturerController.create,2,0.000000,1.000000,1.000000,0.000000,0.400000,0.333333,1.500000,0.818182,0
Acme-Academy-2.0-maven,LearningMaterialLecturerController.delete,2,0.000000,1.000000,1.000000,0.000000,0.400000,0.375000,1.500000,1.000000,1
Acme-Academy-2.0-maven,LearningMaterialLecturerController.delete,4,1.000000,0.000000,0.000000,1.000000,0.200000,0.125000,0.000000,0.666667,0
Acme-Academy-2.0-maven,LearningMaterialLecturerController.delete,3,0.000000,1.000000,1.000000,0.000000,0.400000,0.500000,1.500000,1.333333,0
Acme-Academy-2.0-maven,AssignmentLecturerController.delete,1,1.000000,0.000000,0.000000,1.000000,0.200000,0.125000,0.000000,0.666667,1
Acme-Academy-2.0-maven,AssignmentLecturerController.delete,3,0.000000,1.000000,1.000000,0.000000,0.400000,0.500000,1.500000,1.333333,0
Acme-Academy-2.0-maven,AssignmentLecturerController.delete,2,0.000000,1.000000,1.000000,0.000000,0.400000,0.375000,1.500000,1.000000,0
Acme-Academy-2.0-maven,AssignmentLecturerController.save,3,0.000000,1.000000,1.000000,0.000000,0.444444,0.444444,1.500000,0.800000,0
Acme-Academy-2.0-maven,AssignmentLecturerController.save,2,0.000000,1.000000,1.000000,0.000000,0.444444,0.333333,1.500000,0.600000,0
Acme-Academy-2.0-maven,AssignmentLecturerController.save,1,1.000000,0.000000,0.500000,0.500000,0.111111,0.222222,0.000000,1.600000,1
Acme-Academy-2.0-maven,LearningMaterialLecturerController.save,3,0.000000,1.000000,1.000000,0.000000,0.444444,0.533333,1.500000,1.333333,0
Acme-Academy-2.0-maven,LearningMaterialLecturerController.save,2,0.000000,1.000000,1.000000,0.000000,0.444444,0.400000,1.500000,1.000000,0
Acme-Academy-2.0-maven,LearningMaterialLecturerController.save,4,1.000000,0.000000,0.000000,1.000000,0.111111,0.066667,0.000000,0.666667,1
Acme-Academy-2.0-maven,RubricLecturerController.create,2,0.000000,1.000000,1.000000,0.000000,0.285714,0.300000,1.285714,1.080000,0
Acme-Academy-2.0-maven,RubricLecturerController.create,1,0.500000,0.500000,0.500000,0.500000,0.285714,0.200000,1.285714,0.720000,0
Acme-Academy-2.0-maven,RubricLecturerController.create,3,0.000000,1.000000,1.000000,0.000000,0.428571,0.500000,0.428571,1.200000,1
Acme-AnimalShelter-maven,AdministratorController.debanVoluntary,3,0.333333,0.666667,0.800000,0.200000,0.428571,0.500000,0.692308,1.200000,0
Acme-AnimalShelter-maven,AdministratorController.debanVoluntary,4,1.000000,0.000000,0.333333,0.666667,0.285714,0.300000,1.846154,1.080000,1
Acme-AnimalShelter-maven,AdministratorController.debanVoluntary,0,0.000000,1.000000,1.000000,0.000000,0.285714,0.200000,0.461538,0.720000,0
Acme-AnimalShelter-maven,VoluntaryEmployeeController.untie,3,0.000000,1.000000,1.000000,0.000000,0.333333,0.555556,1.500000,1.666667,0
Acme-AnimalShelter-maven,VoluntaryEmployeeController.untie,5,0.666667,0.333333,0.333333,0.666667,0.500000,0.333333,1.500000,0.666667,0
Acme-AnimalShelter-maven,VoluntaryEmployeeController.untie,4,1.000000,0.000000,0.000000,1.000000,0.166667,0.111111,0.000000,0.666667,1
Acme-AnimalShelter-maven,StandVoluntaryController.save,3,0.000000,1.000000,1.000000,0.000000,0.281250,0.281250,1.300000,1.000000,0
Acme-AnimalShelter-maven,StandVoluntaryController.save,4,0.142857,0.857143,0.857143,0.142857,0.437500,0.437500,0.647619,1.000000,1
Acme-AnimalShelter-maven,StandVoluntaryController.save,5,0.444444,0.555556,0.555556,0.444444,0.281250,0.281250,1.052381,1.000000,0
Acme-AnimalShelter-maven,RegisterVoluntaryController.save,0,0.500000,0.500000,0.428571,0.571429,0.400000,0.368421,0.357143,0.954545,1
Acme-AnimalShelter-maven,RegisterVoluntaryController.save,4,0.666667,0.333333,0.333333,0.666667,0.200000,0.157895,2.142857,0.818182,0
Acme-AnimalShelter-maven,RegisterVoluntaryController.save,3,0.833333,0.166667,0.444444,0.555556,0.400000,0.473684,0.500000,1.227273,0
Acme-AnimalShelter-maven,DonationClientController.create,5,0.750000,0.250000,0.200000,0.800000,0.250000,0.294118,1.818182,1.153846,1
Acme-AnimalShelter-maven,DonationClientController.create,3,0.000000,1.000000,1.000000,0.000000,0.375000,0.352941,0.545455,0.923077,0
Acme-AnimalShelter-maven,DonationClientController.create,4,0.333333,0.666667,0.666667,0.333333,0.375000,0.352941,0.636364,0.923077,0
Acme-AnimalShelter-maven,ApplicationClientController.save,2,0.333333,0.666667,0.777778,0.222222,0.500000,0.450000,0.500000,0.870968,0
Acme-AnimalShelter-maven,ApplicationClientController.save,4,0.333333,0.666667,0.666667,0.333333,0.250000,0.150000,2.000000,0.580645,1
Acme-AnimalShelter-maven,ApplicationClientController.save,3,0.000000,1.000000,1.000000,0.000000,0.250000,0.400000,0.500000,1.548387,0
Acme-AnimalShelter-maven,AdministratorController.debanClient,3,0.333333,0.666667,0.800000,0.200000,0.428571,0.500000,0.692308,1.200000,0
Acme-AnimalShelter-maven,AdministratorController.debanClient,4,1.000000,0.000000,0.333333,0.666667,0.285714,0.300000,1.846154,1.080000,1
Acme-AnimalShelter-maven,AdministratorController.debanClient,0,0.000000,1.000000,1.000000,0.000000,0.285714,0.200000,0.461538,0.720000,0
Acme-AnimalShelter-maven,AdministratorController.banVeterinary,3,0.333333,0.666667,0.800000,0.200000,0.428571,0.500000,0.692308,1.200000,0
Acme-AnimalShelter-maven,AdministratorController.banVeterinary,7,1.000000,0.000000,0.333333,0.666667,0.285714,0.300000,1.846154,1.080000,1
Acme-AnimalShelter-maven,AdministratorController.banVeterinary,0,0.000000,1.000000,1.000000,0.000000,0.285714,0.200000,0.461538,0.720000,0
Acme-AnimalShelter-maven,MedicalReportVeterinaryController.create,3,0.000000,1.000000,1.000000,0.000000,0.400000,0.416667,0.545455,1.046512,0
Acme-AnimalShelter-maven,MedicalReportVeterinaryController.create,2,0.666667,0.333333,0.250000,0.750000,0.300000,0.333333,1.636364,1.116279,0
Acme-AnimalShelter-maven,MedicalReportVeterinaryController.create,7,0.333333,0.666667,0.666667,0.333333,0.300000,0.250000,0.818182,0.837209,1
Acme-AnimalShelter-maven,EmployeeController.saveEdit,0,0.500000,0.500000,0.428571,0.571429,0.400000,0.291667,1.750000,0.840000,0
Acme-AnimalShelter-maven,EmployeeController.saveEdit,2,1.000000,0.000000,0.000000,1.000000,0.066667,0.041667,0.000000,0.720000,1
Acme-AnimalShelter-maven,EmployeeController.saveEdit,3,0.875000,0.125000,0.437500,0.562500,0.533333,0.666667,1.250000,1.440000,0
Acme-AnimalShelter-maven,RegisterVoluntaryController.saveEdit,3,0.833333,0.166667,0.444444,0.555556,0.375000,0.409091,0.490272,1.145455,0
Acme-AnimalShelter-maven,RegisterVoluntaryController.saveEdit,0,0.571429,0.428571,0.300000,0.700000,0.437500,0.454545,0.408560,1.090909,1
Acme-AnimalShelter-maven,RegisterVoluntaryController.saveEdit,4,0.666667,0.333333,0.333333,0.666667,0.187500,0.136364,2.101167,0.763636,0
Acme-AnimalShelter-maven,ApplicationClientController.create,2,0.666667,0.333333,0.250000,0.750000,0.333333,0.400000,1.636364,1.200000,0
Acme-AnimalShelter-maven,ApplicationClientController.create,3,0.000000,1.000000,1.000000,0.000000,0.333333,0.300000,0.545455,0.900000,0
Acme-AnimalShelter-maven,ApplicationClientController.create,4,0.333333,0.666667,0.666667,0.333333,0.333333,0.300000,0.818182,0.900000,1
Acme-AnimalShelter-maven,AdministratorController.saveEdit,1,0.500000,0.500000,0.500000,0.500000,0.153846,0.125000,2.538461,0.857143,0
Acme-AnimalShelter-maven,AdministratorController.saveEdit,3,0.833333,0.166667,0.444444,0.555556,0.461538,0.562500,0.230769,1.285714,0
Acme-AnimalShelter-maven,AdministratorController.saveEdit,0,0.400000,0.600000,0.600000,0.400000,0.384615,0.312500,0.230769,0.857143,1
Acme-AnimalShelter-maven,AdministratorController.banClient,0,0.000000,1.000000,1.000000,0.000000,0.285714,0.200000,0.461538,0.720000,0
Acme-AnimalShelter-maven,AdministratorController.banClient,3,0.333333,0.666667,0.800000,0.200000,0.428571,0.500000,0.692308,1.200000,0
Acme-AnimalShelter-maven,DonationVoluntaryController.create,4,0.333333,0.666667,0.666667,0.333333,0.375000,0.352941,0.636364,0.923077,0
Acme-AnimalShelter-maven,VeterinaryBossController.save,7,0.666667,0.333333,0.333333,0.666667,0.176471,0.120000,2.756184,0.760181,0
Acme-AnimalShelter-maven,VeterinaryBossController.save,3,0.833333,0.166667,0.545455,0.454545,0.352941,0.440000,0.678445,1.393665,0
Acme-AnimalShelter-maven,VeterinaryBossController.save,0,0.571429,0.428571,0.300000,0.700000,0.411765,0.400000,0.565371,1.085973,0
Acme-AnimalShelter-maven,VeterinaryBossController.save,2,1.000000,0.000000,0.000000,1.000000,0.058824,0.040000,0.000000,0.760181,1
Acme-AnimalShelter-maven,VeterinaryController.saveEdit,7,0.666667,0.333333,0.333333,0.666667,0.187500,0.136364,2.795699,0.800000,0
Acme-AnimalShelter-maven,VeterinaryController.saveEdit,3,0.833333,0.166667,0.545455,0.454545,0.375000,0.500000,0.688172,1.466667,0
Acme-AnimalShelter-maven,VeterinaryController.saveEdit,0,0.500000,0.500000,0.428571,0.571429,0.375000,0.318182,0.516129,0.933333,0
Acme-AnimalShelter-maven,VeterinaryController.saveEdit,2,1.000000,0.000000,0.000000,1.000000,0.062500,0.045455,0.000000,0.800000,1
Acme-AnimalShelter-maven,AdministratorController.banVoluntary,3,0.333333,0.666667,0.800000,0.200000,0.428571,0.500000,0.692308,1.200000,0
Acme-AnimalShelter-maven,AdministratorController.banVoluntary,4,1.000000,0.000000,0.333333,0.666667,0.285714,0.300000,1.846154,1.080000,1
Acme-AnimalShelter-maven,AdministratorController.banVoluntary,0,0.000000,1.000000,1.000000,0.000000,0.285714,0.200000,0.461538,0.720000,0
Acme-AnimalShelter-maven,AdministratorController.debanVeterinary,3,0.333333,0.666667,0.800000,0.200000,0.428571,0.500000,0.692308,1.200000,0
Acme-AnimalShelter-maven,AdministratorController.debanVeterinary,7,1.000000,0.000000,0.333333,0.666667,0.285714,0.300000,1.846154,1.080000,1
Acme-AnimalShelter-maven,AdministratorController.debanVeterinary,0,0.000000,1.000000,1.000000,0.000000,0.285714,0.200000,0.461538,0.720000,0
Acme-AnimalShelter-maven,CenterBossController.delete,3,0.111111,0.888889,0.950820,0.049180,0.509434,0.535088,0.706806,1.091560,0
Acme-AnimalShelter-maven,CenterBossController.delete,5,0.500000,0.500000,0.647059,0.352941,0.188679,0.149123,1.020942,0.821354,1
Acme-AnimalShelter-maven,CenterBossController.delete,2,0.375000,0.625000,0.666667,0.333333,0.301887,0.315789,1.272251,1.087086,0
Acme-AnimalShelter-maven,RegisterClientController.saveEdit,4,0.750000,0.250000,0.250000,0.750000,0.235294,0.190476,2.300885,0.857143,0
